Sale Date,Item Name,Quantity,Price,Coupon Code,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Listing ID,Date Paid,Date Shipped,Ship State,Ship Country,Variations,Order Type,Listings Type,SKU,order_key,buyer_key
05/30/26,Personalized Baby Name Picture Frame Gift Idea Custom Newborn Photo Frame Cottagecore Floral Toile Nursery Decor Holds 4 x 6 Photo,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,4444342019,05/30/2026,06/01/2026,NY,United States,"Frame Orientation:Scalloped/Landscape,Color:Pink Toile White Bow,Personalization:Evamarie Lynn",online,listing,,o15dbfdccdd52,bbd85f8e225e8
05/30/26,"Mother's Day Gift for GG Gigi Grandma – Personalized Picture Frame – Gigi Gift, Grandma Gift, Custom Photo Frame, Gift for Grandmother",1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,1825262795,05/30/2026,06/01/2026,NY,United States,"Color:17,Personalization:top: I love GG bottom: heart icon Leo",online,listing,22815391539_17_C09D4,o2070404e8d14,b0430cef9cfa4
05/30/26,Personalized Grandpa Picture Frame: Custom Father's Day Gift for Grandfather,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,805343785,05/30/2026,06/01/2026,MI,United States,"Color:22,Personalization:I love my grandpa
“heart” Sadie

the same style as the first photo with the name Hudson please! let me know if that doesn’t make sense",online,listing,4276173255_22_C4CD8,o46a5e9caef0d,b95889000da1c
05/30/26,Twins Ultrasound Picture Frame: Twin Pregnancy Gift,1,35.55,WRBEQB,10.67,0.00,6.95,0,35.55,USD,506697625,05/30/2026,06/01/2026,NY,United States,"Color:4,Bow Color:Natural Burlap,Personalization:Twice the blessings, twice the fun, two miracles instead of one.",online,listing,2588529135_4NaturalBurlap_F6CD5,o670b0830c968,bd95a9ec237ea
05/30/26,Personalized Grandpa Picture Frame: Custom Father's Day Gift for Grandfather,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,805343785,05/30/2026,06/01/2026,TX,United States,"Color:25,Personalization:(on top of the frame) Papa G’s Buddy
(on the bottom of the frame) 🤍 Liam",online,listing,427617325527970,o71bb9f24cac4,b0458f42fcde6
05/30/26,Texas A&M Graduation Picture Frame Aggie Senior Gift Idea College Grad Photo Frame Maroon Bow Frame Texas ATM Decor,2,33.55,WRBEQB,20.13,10.45,0,0,67.1,USD,4379239256,05/30/2026,06/01/2026,TX,United States,"Frame Orientation:Scalloped/Landscape,Color:Maroon Bows",online,listing,25220493084_1D9A_Scalloped/46146,oa452d5705382,b9d6ac110d94f
05/30/26,Personalized Grandpa Picture Frame: Custom Father's Day Gift for Grandfather,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,805343785,05/30/2026,06/01/2026,WI,United States,"Color:15,Personalization:I LOVE MY GRANDPA
🖤 OLIVER",online,listing,4276173255_15_0C7E7,oad8d131dfabc,b76bcb2764aec
05/30/26,Grandpa Gift Idea Father’s Day Gift For Grandpa From Grandkids Personalized Picture Frame Papa Birthday Gift Custom Photo Frame Fathers Day,1,33.55,WRBEQB,10.07,0.00,0.95,0,33.55,USD,723490021,05/30/2026,06/01/2026,CT,United States,"Color:As Shown,Personalization:Grandpa’s Buddy
Noah",online,listing,3401512487_AsShown_B6948,oafc435ccc48a,b32d0450ad0ed
05/30/26,Daddy’s Little Girl Frame Christmas Gift Idea for Dad Personalized 4x6 Picture Frame Custom Daddy First Christmas Dad Birthday Gift for Him,1,35.55,WRBEQB,10.67,0.00,6.95,0,35.55,USD,532247947,05/30/2026,06/01/2026,CA,United States,"Color:As Shown,Bow Color:White",online,listing,2588006455_AsShownWhite_C4FCC,oc2c48716227a,bfdc095d9e955
05/30/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,782459715,05/30/2026,06/01/2026,NJ,United States,"Color:17,Personalization:only the best uncles get promoted to godfather
Alessandra",online,listing,4080603067_17_1AA1D,oc629a7b97791,bb9f05df90159
05/31/24,Grandpa Gift | Father’s Day Gift Gor Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom For Dad Grandpa,2,28.00,FATHERSDAY2024,14.00,10.75,0,0,56,USD,805343785,05/31/2024,06/03/2024,CA,United States,"Color:4,Personalization:I love my grandpa 
♥️ Eloise 

(just like the pic but with a different name)",online,listing,,o02f47816d8ec,be25fdcf9113f
05/31/24,Engagement Gifts For Couple | Picture Frame | Engagement Gift | She Said Yes Frame | Personalized Wedding Frame | Picture Frame Bride To Be,1,28.00,FATHERSDAY2024,7.00,0.00,7.75,0,28,USD,477483500,05/31/2024,06/03/2024,CT,United States,"Color:23,Personalization:Melissa and Jared May 31, 2024",online,listing,,o05e09dccd79a,b7c0baa1a089d
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,723490021,05/31/2024,06/03/2024,AK,United States,"Color:21,Personalization:Carter",online,listing,,o060ce1401c1a,b95d5316408d9
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,723490021,05/31/2024,06/03/2024,CT,United States,"Color:As Shown,Personalization:&lt;3 Vinny",online,listing,,o0f50e9e587b6,b08750f3c1e9a
05/31/24,Grandpa Fathers Day Personalized Gift | Gift For Grandpa | Grandpa's Buddy | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,807142979,05/31/2024,06/03/2024,IN,United States,"Color:As Shown,Personalization:Child’s name Oliver Lee if not room for the middle name please just first name Oliver :) 
And can it please say Papaw’s buddy
Thank you :)",online,listing,,o2e72f65f2f04,b56ab015b38a4
05/31/24,Godmother Gift | Godmother Baptism Gift | Godmothers Are Special Personalized 4x6 Frame | Godmother Confirmation Gift,1,30.00,FATHERSDAY2024,7.50,0.00,7.75,0,30,USD,487255188,05/31/2024,06/03/2024,PA,United States,"Color:As Shown,Bow Color:White,Personalization:Olivia",online,listing,,o35b18a324325,bef85f15d0459
05/31/24,Love At First Sight Picture Frame | Ultrasound Picture Frame | New Baby Gift | Sonogram Frame,1,28.00,FATHERSDAY2024,7.00,0.00,7.75,0,28,USD,226797672,05/31/2024,06/03/2024,NY,United States,"Color:18,Bow Color:White,Personalization:❤️Baby Margot❤️",online,listing,,o4c8feeadaef1,b55934fb7312e
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,723490021,05/31/2024,06/03/2024,UT,United States,"Color:36,Personalization:Grandpa’s buddy
Love Colter Wade",online,listing,,o596acbc8641b,bc2c7eab559d3
05/31/24,Gift for Grandpa Fathers Day Grandpa Gift  | Grandpas Little Girl | New Grandpa Personalized Gift | Personalized Gift 4x6 Frame,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,793264800,05/31/2024,06/03/2024,AZ,United States,"Color:As Shown,Personalization:Luna",online,listing,,o678b4058fccc,bb2cba91b8275
05/31/24,Father's Day  Gift For Dad Daddy & Me My First Hero | New Dad Personalized Gift For Husband | Personalized Gift 4x6  Frame,1,28.00,FATHERSDAY2024;FATHERSDAY2024,14.00,10.75,0,0,28,USD,797399776,05/31/2024,06/03/2024,TX,United States,"Color:37,Personalization:Top of frame: I love my Daddy
Bottom (heart symbol) Penny",online,listing,,o6dd4104f45fd,be642eb8cb954
05/31/24,Grandpa Gift | Father’s Day Gift Gor Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom For Dad Grandpa,1,28.00,FATHERSDAY2024;FATHERSDAY2024,0,0,0,0,28,USD,805343785,05/31/2024,06/03/2024,TX,United States,"Color:37,Personalization:Top wording: I Love my Frampa
Bottom: (Heart symbol) Penny",online,listing,,o6dd4104f45fd,be642eb8cb954
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,2,28.00,FATHERSDAY2024,14.00,10.75,0,0,56,USD,723490021,05/31/2024,06/03/2024,MN,United States,"Color:19,Personalization:Hogan",online,listing,,o8717936218a0,ba1e8351d263c
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,MAYJUNE2,13.00,10.75,0,0,26,USD,723490021,05/31/2024,06/03/2024,CA,United States,"Color:25,Personalization:Please replace with: PAPA’S BUDDY &lt;3 REECE",online,listing,,o88f8973cfeee,ba43495339b52
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,MAYJUNE2,0,0,0,0,26,USD,723490021,05/31/2024,06/03/2024,CA,United States,"Color:25,Personalization:GRANDPA’S BUDDY &lt;3 REECE",online,listing,,o88f8973cfeee,ba43495339b52
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,28.00,FATHERSDAY2024,7.00,0.00,7.75,0,28,USD,723490021,05/31/2024,06/03/2024,NC,United States,"Color:15,Personalization:Orion",online,listing,,o8e84f970f26b,b5a9bd5ac2535
05/31/24,Godfathers Are A Blessing | Gift For Godfather | Godfather Picture Frame | Personalized Frame | Baptism Gift |  Gift Godfather,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,503492874,05/31/2024,06/03/2024,NJ,United States,"Color:22,Personalization:Godfathers are a blessing
Thank you for being mine
Nicholas",online,listing,,oab8297a7b132,b0f68a417a96c
05/31/24,New Grandparent Gift | First Grandchild | Grandparent Picture Frame | Pregnancy Reveal When A Child Is Born Grandparents Frame,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,768885060,05/31/2024,06/03/2024,PA,United States,"Color:24,Personalization:For the top of the frame: 
&quot;The only thing better than having you as parents is our baby having you has grandparents&quot; (same as in your pictures above)

For the bottom of the frame: 
&quot;First Grandchild 🤍 2025&quot; (the only change is the date)",online,listing,,ob142fb6f0b3f,b182cc215a95b
05/31/24,Daddy's Little Girl | Fathers Day Gift | Dad Daddy First Fathers Day | Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa Papa,1,28.00,FATHERSDAY2024,7.00,0.00,7.75,0,28,USD,532247947,05/31/2024,06/03/2024,CA,United States,"Color:22,Bow Color:White,Personalization:Daddy’s Little Girl
(Pink heart emoji) Mia James
2024",online,listing,,ob30ade62f802,b389a42272314
05/31/24,Grandpa Gift | Father’s Day Gift Gor Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom For Dad Grandpa,1,28.00,FATHERSDAY2024,7.00,0.00,7.75,0,28,USD,805343785,05/31/2024,06/03/2024,FL,United States,"Color:13,Personalization:I would like the frame to say: 
Top: I love my grandpa (as in sample)
Bottom: &lt;3 (as in sample) Michael",online,listing,,od3b0716c62d8,b18ba31ff2fa8
05/31/24,Grandpa Fathers Day Personalized Gift | Gift For Grandpa | Grandpa's Buddy | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,807142979,05/31/2024,06/03/2024,MD,United States,"Color:As Shown,Personalization:Replace with:
Pops’ Buddy 
(Heart Symbol) Bryce 

Can text please be black?",online,listing,,odb75c20049aa,bdb47fbdeb2cf
05/31/24,Grandpa Personalized Father’s Day Gift | Christmas Gift Grandpa | I Love My Grandpa | Grandpa Personalized Gift | 4x6 Picture Frame Custom,1,26.00,FATHERSDAY2024,6.50,0.00,7.75,0,26,USD,723490021,05/31/2024,06/03/2024,MA,United States,"Color:21,Personalization:Asher",online,listing,,of75d52c2c923,b766daf213395
05/31/25,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,27.95,MAY26,13.98,8.45,0,0,27.95,USD,503492874,05/31/2025,06/02/2025,NY,United States,"Color:22,Personalization:Isabella",online,listing,2844389344_22_F1C65,o0af17c39117f,bef7b5548c343
05/31/25,Godmother Gift  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift |,1,27.95,MAY26,0,0,0,0,27.95,USD,689488538,05/31/2025,06/02/2025,NY,United States,"Color:20,Personalization:Isabella",online,listing,3427326288_20_218EB,o0af17c39117f,bef7b5548c343
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,805343785,05/31/2025,06/02/2025,CA,United States,"Color:15,Personalization:I LOVE MY GRANDPA
&lt;3 ASHER

(words in color white please)",online,listing,4276173255_15_0C7E7,o4b8855cae564,bd769dbc8e708
05/31/25,Grandpa Personalized Gift Birthday Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,27.95,MAY26,6.99,0.00,28.5,0,27.95,USD,807142979,05/31/2025,06/02/2025,SK,Canada,"Color:37,Personalization:GPa’s Buddies (TOP)
❤️ Zach ❤️ Benji",online,listing,4518909004_37_F67D9,o521bdffee5ed,baeee0f036446
05/31/25,Daddy's Little Girl Birthday Gift  Dad Daddy First Fathers Day  Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa Papa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,807143493,05/31/2025,06/02/2025,MD,United States,"Color:31,Personalization:DADDY’S LITTLE GIRL  LOVE, JOSIE",online,listing,4518912772_31_EDD4D,o5f3f44c4ff37,bd98c51179423
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,805343785,05/31/2025,06/02/2025,NE,United States,"Color:24,Personalization:“I love Grandpa” on the top and “Millie” with a heart on the bottom",online,listing,4276173255_24_4171A,o65f616fb2609,bf5ea4f6154c9
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,805343785,05/31/2025,06/02/2025,VA,United States,"Color:39,Personalization:Frame orientation: Horizontal 
Top of frame text: I love my grandpa 
Bottom of frame text: Centered: (Heart Symbol, like in first picture) Avaleigh 

My reference is the video you have, the one for nana and Nolan or Mack. Do I see mock up before you send?",online,listing,4276173255_39_87795,o89b9504c4b73,bab644330629c
05/31/25,"[custom order — title redacted, contained customer name]",1,108.00,MAY26,27.00,0.00,0,0,108,USD,4313462803,05/31/2025,06/03/2025,NJ,United States,,online,listing,,o9092067f15b7,b27da47a1e8c7
05/31/25,Daddy's Little Girl Birthday Gift  Dad Daddy First Fathers Day  Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa Papa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,807143493,05/31/2025,06/02/2025,MA,United States,"Color:8,Personalization:As shown - Florence instead of Elle",online,listing,451891277229A06,o93d24f14dde1,b481f25486aa4
05/31/25,Aunt First Mother’s Day As Aunt Auntie Gift Custom Personalized Picture Frame For Aunt Christmas Gift For Sister New Aunt From Niece Nephew,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,1814909903,05/31/2025,06/02/2025,CA,United States,"Color:20,Personalization:Wesley",online,listing,23052076924E467C,o9fe5bcb7f7b8,bbe64446c774b
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,805343785,05/31/2025,06/02/2025,CA,United States,"Color:11,Personalization:I LOVE MY GRANDPA
🤍ARLO",online,listing,4276173255_11_F478E,ob090d74b6187,be2552b7c1b73
05/31/25,Will You Be My Godmother? Godmother Proposal Gift I Love My Godmother Personalized Keepsake For Godmother Gift,1,29.95,MAY26,7.49,0.00,4.95,0,29.95,USD,506350688,05/31/2025,06/02/2025,NJ,United States,"Color:17,bow color:none,Personalization:Love, Christian",online,listing,5913644348_17none_51473,ob0fe4c353956,bae6308714458
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,2,27.95,MAY26,13.98,8.45,0,0,55.9,USD,805343785,05/31/2025,06/02/2025,OH,United States,"Color:17,Personalization:Exactly like in first photo please- same font. “Gino” for the name instead of Billy with the heart. Thank you!",online,listing,427617325502A83,obcb70550aff9,be879e49b4e7e
05/31/25,Grandpa's Girl Personalized Grandpa Birthday Gift From Granddaughter For Grandpa Picture Frame Grandpa Personalized Gift 4x6 Picture Frame,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,1817510561,05/31/2025,06/02/2025,MA,United States,"Color:34,Personalization:(As shown) Florence (instead of Jovie)",online,listing,23112756710_34_AB13A,obdfc1f6ee04c,b481f25486aa4
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,6.99,0.00,4.95,0,27.95,USD,805343785,05/31/2025,06/02/2025,OK,United States,"Color:17,Personalization:I love my grandpa (across the top)
❤️ Paxton (across the bottoms)",online,listing,427617325502A83,odd35e6f5c3e9,bcfbe59ebf585
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,20.96,11.95,0,0,27.95,USD,805343785,05/31/2025,06/02/2025,TX,United States,"Color:As Shown,Personalization:Top of Frame Wording: We Love Popi 
Bottom: please leave blank",online,listing,4276173255_AsShown_C934B,oe85983a73122,b392274231465
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,0,0,0,0,27.95,USD,805343785,05/31/2025,06/02/2025,TX,United States,"Color:As Shown,Personalization:Wording at top: Gramps est. 2017",online,listing,4276173255_AsShown_C934B,oe85983a73122,b392274231465
05/31/25,Grandpa Gift Birthday Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,27.95,MAY26,0,0,0,0,27.95,USD,805343785,05/31/2025,06/02/2025,TX,United States,"Color:11,Personalization:Top of Frame: We love Gramps
Bottom: heart emoji and names Waylynn, Callaway and Heston",online,listing,4276173255_11_F478E,oe85983a73122,b392274231465
05/31/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,33.55,WRBEQB,30.20,13.95,0,0,33.55,USD,782459715,05/31/2026,06/02/2026,VA,United States,"Color:41,Personalization:Only the best uncles get promoted to Godfather ❤️ Catalina",online,listing,4080603067_41_2B693,o13b240c23fd9,bd7698a107364
05/31/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,33.55,WRBEQB,0,0,0,0,33.55,USD,782459715,05/31/2026,06/02/2026,VA,United States,"Color:31,Personalization:Solo los mejores tíos llegan ser padrinos ❤️ Serafina",online,listing,4080603067_31_8C5CC,o13b240c23fd9,bd7698a107364
05/31/26,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,33.55,WRBEQB,0,0,0,0,33.55,USD,782459715,05/31/2026,06/02/2026,VA,United States,"Color:39,Personalization:Godfathers are a blessing, thank you for being mine ❤️ Valentina",online,listing,4080603067_39_09BF5,o13b240c23fd9,bd7698a107364
05/31/26,Personalized Grandpa Picture Frame: Custom Father's Day Gift for Grandfather,1,33.55,WRBEQB,10.07,0.00,6.95,0,33.55,USD,805343785,05/31/2026,06/01/2026,OH,United States,"Color:24,Personalization:Ella",online,listing,4276173255_24_4171A,o2ecc173dc060,b5ef0b06f214c
